"x_velocity","arc_length","Points:0","Points:1","Points:2"
6.1448,0.32835,0.55212,0,0.00335
6.2269,0.32917,0.55212,0,0.004175
6.3104,0.33,0.55212,0,0.005
6.394,0.33083,0.55212,0,0.005825
6.4784,0.33165,0.55212,0,0.00665
6.5634,0.33247,0.55212,0,0.007475
6.6486,0.3333,0.55212,0,0.0083
6.735,0.33412,0.55212,0,0.009125
6.8214,0.33495,0.55212,0,0.00995
6.9088,0.33577,0.55212,0,0.010775
6.9965,0.3366,0.55212,0,0.0116
7.0847,0.33742,0.55212,0,0.012425
7.1737,0.33825,0.55212,0,0.01325
7.2627,0.33907,0.55212,0,0.014075
7.3528,0.3399,0.55212,0,0.0149
7.443,0.34072,0.55212,0,0.015725
7.5337,0.34155,0.55212,0,0.01655
7.6251,0.34237,0.55212,0,0.017375
7.7165,0.3432,0.55212,0,0.0182
7.8089,0.34402,0.55212,0,0.019025
7.9013,0.34485,0.55212,0,0.01985
7.9943,0.34567,0.55212,0,0.020675
8.0878,0.3465,0.55212,0,0.0215
8.1814,0.34732,0.55212,0,0.022325
8.2757,0.34815,0.55212,0,0.02315
8.37,0.34898,0.55212,0,0.023975
8.465,0.3498,0.55212,0,0.0248
8.5602,0.35062,0.55212,0,0.025625
8.6556,0.35145,0.55212,0,0.02645
8.7515,0.35227,0.55212,0,0.027275
8.8474,0.3531,0.55212,0,0.0281
8.9439,0.35392,0.55212,0,0.028925
9.0405,0.35475,0.55212,0,0.02975
9.1372,0.35557,0.55212,0,0.030575
9.2343,0.3564,0.55212,0,0.0314
9.3314,0.35723,0.55212,0,0.032225
9.4288,0.35805,0.55212,0,0.03305
9.5262,0.35887,0.55212,0,0.033875
9.6238,0.3597,0.55212,0,0.0347
9.7215,0.36052,0.55212,0,0.035525
9.8192,0.36135,0.55212,0,0.03635
9.9169,0.36217,0.55212,0,0.037175
10.015,0.363,0.55212,0,0.038
10.112,0.36382,0.55212,0,0.038825
10.21,0.36465,0.55212,0,0.03965
10.308,0.36547,0.55212,0,0.040475
10.405,0.3663,0.55212,0,0.0413
10.503,0.36712,0.55212,0,0.042125
10.6,0.36795,0.55212,0,0.04295
10.697,0.36877,0.55212,0,0.043775
10.794,0.3696,0.55212,0,0.0446
10.89,0.37042,0.55212,0,0.045425
10.987,0.37125,0.55212,0,0.04625
11.083,0.37207,0.55212,0,0.047075
11.179,0.3729,0.55212,0,0.0479
11.274,0.37372,0.55212,0,0.048725
11.369,0.37455,0.55212,0,0.04955
11.464,0.37537,0.55212,0,0.050375
11.558,0.3762,0.55212,0,0.0512
11.652,0.37702,0.55212,0,0.052025
11.745,0.37785,0.55212,0,0.05285
11.838,0.37867,0.55212,0,0.053675
11.93,0.3795,0.55212,0,0.0545
12.022,0.38032,0.55212,0,0.055325
12.114,0.38115,0.55212,0,0.05615
12.204,0.38197,0.55212,0,0.056975
12.295,0.3828,0.55212,0,0.0578
12.384,0.38363,0.55212,0,0.058625
12.473,0.38445,0.55212,0,0.05945
12.562,0.38527,0.55212,0,0.060275
12.65,0.3861,0.55212,0,0.0611
12.737,0.38692,0.55212,0,0.061925
12.824,0.38775,0.55212,0,0.06275
12.91,0.38857,0.55212,0,0.063575
12.995,0.3894,0.55212,0,0.0644
13.08,0.39022,0.55212,0,0.065225
13.164,0.39105,0.55212,0,0.06605
13.247,0.39187,0.55212,0,0.066875
13.33,0.3927,0.55212,0,0.0677
13.413,0.39353,0.55212,0,0.068525
13.494,0.39435,0.55212,0,0.06935
13.575,0.39517,0.55212,0,0.070175
13.655,0.396,0.55212,0,0.071
13.735,0.39682,0.55212,0,0.071825
13.814,0.39765,0.55212,0,0.07265
13.892,0.39847,0.55212,0,0.073475
13.97,0.3993,0.55212,0,0.0743
14.047,0.40012,0.55212,0,0.075125
14.124,0.40095,0.55212,0,0.07595
14.199,0.40178,0.55212,0,0.076775
14.274,0.4026,0.55212,0,0.0776
14.349,0.40342,0.55212,0,0.078425
14.423,0.40425,0.55212,0,0.07925
14.496,0.40507,0.55212,0,0.080075
14.569,0.4059,0.55212,0,0.0809
14.641,0.40672,0.55212,0,0.081725
14.712,0.40755,0.55212,0,0.08255
14.783,0.40837,0.55212,0,0.083375
14.854,0.4092,0.55212,0,0.0842
14.923,0.41003,0.55212,0,0.085025
14.992,0.41085,0.55212,0,0.08585
15.061,0.41167,0.55212,0,0.086675
15.129,0.4125,0.55212,0,0.0875
15.196,0.41332,0.55212,0,0.088325
15.263,0.41415,0.55212,0,0.08915
15.329,0.41497,0.55212,0,0.089975
15.395,0.4158,0.55212,0,0.0908
15.46,0.41662,0.55212,0,0.091625
15.524,0.41745,0.55212,0,0.09245
15.588,0.41827,0.55212,0,0.093275
15.652,0.4191,0.55212,0,0.0941
15.714,0.41992,0.55212,0,0.094925
15.776,0.42075,0.55212,0,0.09575
15.838,0.42157,0.55212,0,0.096575
15.899,0.4224,0.55212,0,0.0974
15.96,0.42322,0.55212,0,0.098225
16.02,0.42405,0.55212,0,0.09905
16.079,0.42487,0.55212,0,0.099875
16.138,0.4257,0.55212,0,0.1007
16.197,0.42652,0.55212,0,0.10153
16.255,0.42735,0.55212,0,0.10235
16.312,0.42817,0.55212,0,0.10317
16.369,0.429,0.55212,0,0.104
16.425,0.42982,0.55212,0,0.10482
16.481,0.43065,0.55212,0,0.10565
16.536,0.43147,0.55212,0,0.10648
16.591,0.4323,0.55212,0,0.1073
16.645,0.43312,0.55212,0,0.10813
16.698,0.43395,0.55212,0,0.10895
16.752,0.43477,0.55212,0,0.10977
16.804,0.4356,0.55212,0,0.1106
16.856,0.43642,0.55212,0,0.11142
16.908,0.43725,0.55212,0,0.11225
16.959,0.43808,0.55212,0,0.11308
17.01,0.4389,0.55212,0,0.1139
17.06,0.43972,0.55212,0,0.11473
17.11,0.44055,0.55212,0,0.11555
17.159,0.44137,0.55212,0,0.11637
17.208,0.4422,0.55212,0,0.1172
17.256,0.44302,0.55212,0,0.11802
17.304,0.44385,0.55212,0,0.11885
17.351,0.44467,0.55212,0,0.11968
17.398,0.4455,0.55212,0,0.1205
17.444,0.44633,0.55212,0,0.12133
17.49,0.44715,0.55212,0,0.12215
17.535,0.44797,0.55212,0,0.12297
17.581,0.4488,0.55212,0,0.1238
17.625,0.44962,0.55212,0,0.12462
17.669,0.45045,0.55212,0,0.12545
17.713,0.45127,0.55212,0,0.12628
17.756,0.4521,0.55212,0,0.1271
17.799,0.45292,0.55212,0,0.12792
17.841,0.45375,0.55212,0,0.12875
17.883,0.45458,0.55212,0,0.12957
17.924,0.4554,0.55212,0,0.1304
17.965,0.45622,0.55212,0,0.13123
18.006,0.45705,0.55212,0,0.13205
18.046,0.45787,0.55212,0,0.13287
18.086,0.4587,0.55212,0,0.1337
18.125,0.45952,0.55212,0,0.13453
18.164,0.46035,0.55212,0,0.13535
18.202,0.46117,0.55212,0,0.13618
18.24,0.462,0.55212,0,0.137
18.277,0.46283,0.55212,0,0.13782
18.314,0.46365,0.55212,0,0.13865
18.351,0.46447,0.55212,0,0.13948
18.387,0.4653,0.55212,0,0.1403
18.423,0.46612,0.55212,0,0.14112
18.458,0.46695,0.55212,0,0.14195
18.493,0.46777,0.55212,0,0.14277
18.528,0.4686,0.55212,0,0.1436
18.562,0.46942,0.55212,0,0.14443
18.595,0.47025,0.55212,0,0.14525
18.628,0.47107,0.55212,0,0.14607
18.661,0.4719,0.55212,0,0.1469
18.693,0.47272,0.55212,0,0.14773
18.725,0.47355,0.55212,0,0.14855
18.756,0.47438,0.55212,0,0.14938
18.787,0.4752,0.55212,0,0.1502
18.817,0.47602,0.55212,0,0.15102
18.847,0.47685,0.55212,0,0.15185
18.876,0.47767,0.55212,0,0.15268
18.905,0.4785,0.55212,0,0.1535
18.934,0.47932,0.55212,0,0.15432
18.962,0.48015,0.55212,0,0.15515
18.99,0.48097,0.55212,0,0.15597
19.016,0.4818,0.55212,0,0.1568
19.043,0.48263,0.55212,0,0.15763
19.069,0.48345,0.55212,0,0.15845
19.095,0.48427,0.55212,0,0.15927
19.121,0.4851,0.55212,0,0.1601
19.145,0.48592,0.55212,0,0.16093
19.17,0.48675,0.55212,0,0.16175
19.194,0.48757,0.55212,0,0.16258
19.217,0.4884,0.55212,0,0.1634
19.24,0.48922,0.55212,0,0.16422
19.263,0.49005,0.55212,0,0.16505
19.285,0.49088,0.55212,0,0.16588
19.307,0.4917,0.55212,0,0.1667
19.328,0.49252,0.55212,0,0.16752
19.349,0.49335,0.55212,0,0.16835
19.37,0.49417,0.55212,0,0.16917
19.391,0.495,0.55212,0,0.17
19.41,0.49582,0.55212,0,0.17083
19.43,0.49665,0.55212,0,0.17165
19.45,0.49747,0.55212,0,0.17247
19.469,0.4983,0.55212,0,0.1733
19.488,0.49913,0.55212,0,0.17413
19.506,0.49995,0.55212,0,0.17495
19.525,0.50077,0.55212,0,0.17578
19.543,0.5016,0.55212,0,0.1766
19.561,0.50242,0.55212,0,0.17742
19.579,0.50325,0.55212,0,0.17825
19.596,0.50407,0.55212,0,0.17908
19.614,0.5049,0.55212,0,0.1799
19.631,0.50572,0.55212,0,0.18072
19.648,0.50655,0.55212,0,0.18155
19.665,0.50738,0.55212,0,0.18237
19.682,0.5082,0.55212,0,0.1832
19.699,0.50902,0.55212,0,0.18403
19.715,0.50985,0.55212,0,0.18485
19.731,0.51067,0.55212,0,0.18567
19.748,0.5115,0.55212,0,0.1865
19.764,0.51232,0.55212,0,0.18733
19.78,0.51315,0.55212,0,0.18815
19.795,0.51398,0.55212,0,0.18898
19.811,0.5148,0.55212,0,0.1898
19.826,0.51562,0.55212,0,0.19062
19.842,0.51645,0.55212,0,0.19145
