"x_velocity","arc_length","Points:0","Points:1","Points:2"
0,0.37207,0.39437,0,0.047075
0,0.3729,0.39437,0,0.0479
0,0.37372,0.39437,0,0.048725
0,0.37455,0.39437,0,0.04955
0,0.37537,0.39437,0,0.050375
0,0.3762,0.39437,0,0.0512
0,0.37702,0.39437,0,0.052025
0,0.37785,0.39437,0,0.05285
0,0.37867,0.39437,0,0.053675
0,0.3795,0.39437,0,0.0545
-0.42864,0.38032,0.39437,0,0.055325
-0.39217,0.38115,0.39437,0,0.05615
-0.35571,0.38197,0.39437,0,0.056975
-0.31485,0.3828,0.39437,0,0.0578
-0.26027,0.38363,0.39437,0,0.058625
-0.20568,0.38445,0.39437,0,0.05945
-0.1511,0.38527,0.39437,0,0.060275
0,0.3861,0.39437,0,0.0611
0,0.38692,0.39437,0,0.061925
0,0.38775,0.39437,0,0.06275
0,0.38857,0.39437,0,0.063575
0,0.3894,0.39437,0,0.0644
0,0.39022,0.39437,0,0.065225
0,0.39105,0.39437,0,0.06605
0,0.39187,0.39437,0,0.066875
0,0.3927,0.39437,0,0.0677
0,0.39353,0.39437,0,0.068525
0,0.39435,0.39437,0,0.06935
0,0.39517,0.39437,0,0.070175
0,0.396,0.39437,0,0.071
0,0.39682,0.39437,0,0.071825
0,0.39765,0.39437,0,0.07265
0,0.39847,0.39437,0,0.073475
0.77681,0.3993,0.39437,0,0.0743
0.8314,0.40012,0.39437,0,0.075125
0.88598,0.40095,0.39437,0,0.07595
0.94056,0.40178,0.39437,0,0.076775
1.0162,0.4026,0.39437,0,0.0776
1.0926,0.40342,0.39437,0,0.078425
1.1689,0.40425,0.39437,0,0.07925
1.2453,0.40507,0.39437,0,0.080075
0,0.4059,0.39437,0,0.0809
0,0.40672,0.39437,0,0.081725
0,0.40755,0.39437,0,0.08255
0,0.40837,0.39437,0,0.083375
0,0.4092,0.39437,0,0.0842
0,0.41003,0.39437,0,0.085025
0,0.41085,0.39437,0,0.08585
0,0.41167,0.39437,0,0.086675
0,0.4125,0.39437,0,0.0875
0,0.41332,0.39437,0,0.088325
0,0.41415,0.39437,0,0.08915
0,0.41497,0.39437,0,0.089975
0,0.4158,0.39437,0,0.0908
0,0.41662,0.39437,0,0.091625
2.3904,0.41745,0.39437,0,0.09245
2.4667,0.41827,0.39437,0,0.093275
2.543,0.4191,0.39437,0,0.0941
2.6194,0.41992,0.39437,0,0.094925
2.6957,0.42075,0.39437,0,0.09575
2.7834,0.42157,0.39437,0,0.096575
2.8761,0.4224,0.39437,0,0.0974
2.9687,0.42322,0.39437,0,0.098225
3.0614,0.42405,0.39437,0,0.09905
3.154,0.42487,0.39437,0,0.099875
3.2467,0.4257,0.39437,0,0.1007
3.3393,0.42652,0.39437,0,0.10153
3.432,0.42735,0.39437,0,0.10235
3.5246,0.42817,0.39437,0,0.10317
3.6173,0.429,0.39437,0,0.104
3.7099,0.42982,0.39437,0,0.10482
3.8026,0.43065,0.39437,0,0.10565
3.8952,0.43147,0.39437,0,0.10648
3.9879,0.4323,0.39437,0,0.1073
4.0805,0.43312,0.39437,0,0.10813
4.1732,0.43395,0.39437,0,0.10895
4.2658,0.43477,0.39437,0,0.10977
4.3585,0.4356,0.39437,0,0.1106
4.4511,0.43642,0.39437,0,0.11142
4.5438,0.43725,0.39437,0,0.11225
4.6364,0.43808,0.39437,0,0.11308
