"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_Lift","helicity","laminar_kinetic_energy","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.53787,7,3.3283e+06,1,6552,1.225,1.2972,0.40222,0.1311,1085.6,1.7294,-260.33,-1.2574e+05,-1.2574e+05,0,11689,-158.15,3438.8,3.0132,11.906,107.45,-0.14115,0.091365,0.12559,1.052,1.7894e-05,0.00032256,11683,0,-0.14115,0,0.091365,0.12559,1,0.11313,0,0.29472
-0.55234,7,3.278e+06,1,6552,1.225,1.4414,0.40222,0.1311,1152,1.6866,-267.33,-49290,-49290,0,11362,-162.3,3610.4,3.0455,12.244,109.79,0.57856,0.10332,-0.13497,1.256,1.7894e-05,0.00034383,11362,0,0.57856,0,0.10332,-0.13497,1,0.10797,0,0.29665
-0.56704,7,3.2262e+06,1,6552,1.225,2.2103,0.40222,0.1311,1170.5,1.6319,-274.45,2059,2059,0,11265,-165.89,3801.9,3.0751,12.572,111.23,1.246,0.10795,-0.35185,1.6341,1.7894e-05,0.00036028,11270,0,1.246,0,0.10795,-0.35185,1,0.10278,0,0.29849
-0.58209,7,3.2009e+06,1,6552,1.225,3.1551,0.40222,0.1311,1265.9,1.6401,-281.73,12433,12433,0,12504,-169.41,4265.2,3.1259,13.042,107.91,1.643,0.10602,-0.46395,1.9769,1.7894e-05,0.00035094,12510,0,1.643,0,0.10602,-0.46395,1,0.097554,0,0.30024
-0.59842,7,3.1902e+06,1,6552,1.225,5.2559,0.40222,0.1311,1011.5,1.507,-289.64,82674,82674,0,11463,-172.15,4225.4,3.1288,13.199,112.04,2.4827,0.096745,-0.68513,2.7099,1.7894e-05,0.00038112,11474,0,2.4827,0,0.096745,-0.68513,1,0.092299,0,0.3019
-0.61495,7,3.1842e+06,1,6552,1.225,7.9912,0.40222,0.1311,922.07,1.393,-297.64,1.3785e+05,1.3785e+05,0,10715,-174.31,4222.6,3.1379,13.395,115.74,3.2644,0.097402,-0.86159,3.4394,1.7894e-05,0.00040848,10731,0,3.2644,0,0.097402,-0.86159,1,0.087016,0,0.30346
-0.63155,7,3.1957e+06,1,6552,1.225,9.9949,0.40222,0.1311,1028.2,1.3861,-305.67,1.6641e+05,1.6641e+05,0,11422,-177.23,4615.3,3.1812,13.818,113.72,3.7095,0.10185,-0.92926,3.8851,1.7894e-05,0.00040374,11441,0,3.7095,0,0.10185,-0.92926,1,0.081707,0,0.30493
-0.64778,7,3.1406e+06,1,6552,1.225,13.103,0.40222,0.1311,1085.3,1.3144,-313.52,2.2258e+05,2.2258e+05,0,11358,-178.93,4753.7,3.2018,14.088,115.34,4.3161,0.10645,-1.0103,4.4709,1.7894e-05,0.00041773,11382,0,4.3161,0,0.10645,-1.0103,1,0.076372,0,0.30631
-0.66378,7,3.115e+06,1,6552,1.225,16.703,0.40222,0.1311,1062,1.2275,-321.27,2.6801e+05,2.6801e+05,0,11131,-180.08,4823.4,3.2151,14.302,117.33,4.943,0.10641,-1.0757,5.077,1.7894e-05,0.00043342,11159,0,4.943,0,0.10641,-1.0757,1,0.071015,0,0.3076
-0.67955,7,3.1254e+06,1,6552,1.225,19.037,0.40222,0.1311,1112.4,1.2301,-328.9,2.9816e+05,2.9816e+05,0,12031,-182.42,5263.6,3.2564,14.707,114.69,5.2929,0.10351,-1.0676,5.4084,1.7894e-05,0.00042315,12061,0,5.2929,0,0.10351,-1.0676,1,0.065636,0,0.30879
-0.69467,7,3.1212e+06,1,6552,1.225,22.54,0.40222,0.1311,1083.3,1.1739,-336.22,3.3353e+05,3.3353e+05,0,12038,-183.39,5427.1,3.2793,14.991,115.91,5.8071,0.10175,-1.0744,5.9105,1.7894e-05,0.00043341,12071,0,5.8071,0,0.10175,-1.0744,1,0.060236,0,0.30989
-0.70892,7,3.0963e+06,1,6552,1.225,26.951,0.40222,0.1311,983.48,1.0818,-343.12,3.7836e+05,3.7836e+05,0,11558,-183.21,5397.5,3.2878,15.163,118.93,6.4106,0.098033,-1.0763,6.5039,1.7894e-05,0.0004524,11595,0,6.4106,0,0.098033,-1.0763,1,0.054819,0,0.31089
-0.72257,7,3.0931e+06,1,6552,1.225,29.627,0.40222,0.1311,984.1,1.0915,-349.72,4.1128e+05,4.1128e+05,0,12217,-184.58,5782,3.3256,15.535,117.46,6.7359,0.094084,-1.0183,6.8156,1.7894e-05,0.00044528,12257,0,6.7359,0,0.094084,-1.0183,1,0.049385,0,0.3118
-0.73542,7,3.1046e+06,1,6552,1.225,32.01,0.40222,0.1311,1031.2,1.1233,-355.94,4.3162e+05,4.3162e+05,0,12995,-186,6224.6,3.367,15.926,115.62,7.0125,0.092562,-0.94236,7.0782,1.7894e-05,0.00043446,13036,0,7.0125,0,0.092562,-0.94236,1,0.043936,0,0.31262
-0.74666,7,3.0556e+06,1,6552,1.225,37.254,0.40222,0.1311,959.73,1.0227,-361.38,4.8094e+05,4.8094e+05,0,12206,-184.09,6028.2,3.3642,15.992,119.92,7.6233,0.091012,-0.89081,7.6779,1.7894e-05,0.00045559,12252,0,7.6233,0,0.091012,-0.89081,1,0.038473,0,0.31334
-0.75702,7,3.0098e+06,1,6552,1.225,40.645,0.40222,0.1311,948.7,1.0075,-366.4,5.1584e+05,5.1584e+05,0,12377,-183.77,6212,3.3864,16.233,120.32,7.9864,0.087908,-0.79658,8.0284,1.7894e-05,0.0004561,12425,0,7.9864,0,0.087908,-0.79658,1,0.032999,0,0.31396
-0.76658,7,2.9721e+06,1,6552,1.225,41.523,0.40222,0.1311,995.91,1.0916,-371.02,5.4082e+05,5.4082e+05,0,13609,-185.73,6872.6,3.4384,16.693,116.18,8.0632,0.083266,-0.66912,8.0927,1.7894e-05,0.00043437,13657,0,8.0632,0,0.083266,-0.66912,1,0.027514,0,0.31449
-0.7746,7,2.9542e+06,1,6552,1.225,47.774,0.40222,0.1311,871.15,0.95806,-374.91,5.7294e+05,5.7294e+05,0,12451,-181.86,6443.2,3.4197,16.623,122.03,8.7039,0.078655,-0.57203,8.7248,1.7894e-05,0.00046206,12504,0,8.7039,0,0.078655,-0.57203,1,0.022021,0,0.31492
-0.78174,7,2.9649e+06,1,6552,1.225,51.343,0.40222,0.1311,794.97,0.93255,-378.36,5.9271e+05,5.9271e+05,0,12452,-180.4,6539,3.4347,16.803,123.03,9.0416,0.072539,-0.43971,9.0543,1.7894e-05,0.00046561,12507,0,9.0416,0,0.072539,-0.43971,1,0.016522,0,0.31526
-0.78794,7,2.9985e+06,1,6552,1.225,52.02,0.40222,0.1311,753.04,1.0104,-381.36,5.7924e+05,5.7924e+05,0,13508,-181.56,7163.9,3.4822,17.23,119.37,9.0876,0.065511,-0.28688,9.0935,1.7894e-05,0.00044746,13562,0,9.0876,0,0.065511,-0.28688,1,0.011017,0,0.3155
-0.79208,7,2.9772e+06,1,6552,1.225,56.792,0.40222,0.1311,650.4,0.93094,-383.37,6.2056e+05,6.2056e+05,0,12978,-178.02,6968,3.4753,17.231,122.19,9.5211,0.061569,-0.13367,9.5236,1.7894e-05,0.00046011,13034,0,9.5211,0,0.061569,-0.13367,1,0.0055096,0,0.31564
-0.7953,7,5.9199e+06,1,6552,1.225,60.97,0.40222,0.1311,624.29,0.87323,-384.92,6.5643e+05,6.5643e+05,0,12663,-174.8,6859.8,3.4742,17.274,124.37,9.8821,0.060774,0.029843,9.8838,1.7894e-05,0.00046942,12722,0,9.8821,0,0.060774,0.029843,1,1.933e-17,0,0.31569
-0.79769,7,9.7755e+06,1,6552,1.225,62.075,0.40222,0.1311,665.79,0.91602,-386.08,6.9292e+05,6.9292e+05,0,13327,-174.4,7274.8,3.5054,17.566,122.21,9.957,0.060491,0.1989,9.9603,1.7894e-05,0.00045908,13386,0,9.957,0,0.060491,0.1989,1,-0.0055096,0,0.31564
-0.79874,7,1.1968e+07,1,6552,1.225,63.981,0.40222,0.1311,669.77,0.9271,-386.59,7.7282e+05,7.7282e+05,0,13617,-172.81,7506.3,3.5256,17.772,121.67,10.102,0.058356,0.37374,10.11,1.7894e-05,0.00045598,13679,0,10.102,0,0.058356,0.37374,1,-0.011017,0,0.3155
-0.79827,7,1.2375e+07,1,6552,1.225,68.247,0.40222,0.1311,624.47,0.85961,-386.36,7.9835e+05,7.9835e+05,0,13146,-168.4,7296.1,3.5174,17.747,124.42,10.442,0.055591,0.56675,10.459,1.7894e-05,0.00046732,13210,0,10.442,0,0.055591,0.56675,1,-0.016522,0,0.31526
-0.79689,7,1.2371e+07,1,6552,1.225,69.2,0.40222,0.1311,621.38,0.89347,-385.69,8.2788e+05,8.2788e+05,0,13690,-167.04,7648.9,3.5421,17.983,122.58,10.494,0.0521,0.75013,10.522,1.7894e-05,0.00045895,13755,0,10.494,0,0.0521,0.75013,1,-0.022021,0,0.31492
-0.79458,7,1.2367e+07,1,6552,1.225,68.548,0.40222,0.1311,641.92,0.97188,-384.58,8.5486e+05,8.5486e+05,0,14693,-167.01,8261.2,3.5813,18.335,118.83,10.411,0.048585,0.92363,10.453,1.7894e-05,0.00044258,14757,0,10.411,0,0.048585,0.92363,1,-0.027514,0,0.31449
-0.79144,7,1.2366e+07,1,6552,1.225,71.714,0.40222,0.1311,594.66,0.93656,-383.05,8.547e+05,8.547e+05,0,14586,-162.91,8225.4,3.5813,18.372,120.32,10.635,0.044433,1.1299,10.696,1.7894e-05,0.00044815,14653,0,10.635,0,0.044433,1.1299,1,-0.032999,0,0.31396
-0.78611,7,1.2365e+07,1,6552,1.225,73.869,0.40222,0.1311,527.67,0.92438,-380.48,8.8015e+05,8.8015e+05,0,14720,-159.17,8316.2,3.5868,18.448,120.44,10.771,0.038941,1.3357,10.854,1.7894e-05,0.00044829,14788,0,10.771,0,0.038941,1.3357,1,-0.038473,0,0.31334
-0.77953,7,1.2363e+07,1,6552,1.225,75.802,0.40222,0.1311,420.73,0.90886,-377.29,8.9262e+05,8.9262e+05,0,14716,-155.29,8345.2,3.5901,18.499,120.67,10.889,0.031786,1.5426,10.999,1.7894e-05,0.0004492,14783,0,10.889,0,0.031786,1.5426,1,-0.043936,0,0.31262
-0.77274,7,1.2357e+07,1,6552,1.225,77.947,0.40222,0.1311,304.45,0.87795,-374,8.6185e+05,8.6185e+05,0,14327,-151.13,8220.7,3.5903,18.526,122.15,11.029,0.025875,1.7518,11.168,1.7894e-05,0.0004554,14395,0,11.029,0,0.025875,1.7518,1,-0.049385,0,0.3118
-0.76434,7,1.2358e+07,1,6552,1.225,79.979,0.40222,0.1311,222.32,0.85468,-369.94,8.5487e+05,8.5487e+05,0,14077,-146.61,8202.9,3.5963,18.608,123.41,11.149,0.023101,1.9739,11.324,1.7894e-05,0.00045966,14146,0,11.149,0,0.023101,1.9739,1,-0.054819,0,0.31089
-0.75397,7,1.2362e+07,1,6552,1.225,79.897,0.40222,0.1311,205.34,0.89395,-364.92,8.0422e+05,8.0422e+05,0,14820,-143.62,8636.9,3.6153,18.789,120.48,11.092,0.022964,2.166,11.303,1.7894e-05,0.00044775,14887,0,11.092,0,0.022964,2.166,1,-0.060236,0,0.30989
-0.74318,7,1.2363e+07,1,6552,1.225,82.008,0.40222,0.1311,310.24,0.8605,-359.7,7.4561e+05,7.4561e+05,0,14771,-138.31,8553,3.6044,18.703,120.35,11.201,0.026842,2.3853,11.454,1.7894e-05,0.00044748,14837,0,11.201,0,0.026842,2.3853,1,-0.065636,0,0.30879
-0.73211,7,1.2365e+07,1,6552,1.225,83.364,0.40222,0.1311,392.42,0.84186,-354.34,7.3436e+05,7.3436e+05,0,14669,-133.67,8511.7,3.6019,18.691,120.31,11.258,0.028316,2.5972,11.555,1.7894e-05,0.00044758,14736,0,11.258,0,0.028316,2.5972,1,-0.071015,0,0.3076
-0.72002,7,1.2368e+07,1,6552,1.225,83.209,0.40222,0.1311,294.67,0.86746,-348.49,8.3995e+05,8.3995e+05,0,14858,-130.24,8754.3,3.6223,18.889,119.71,11.2,0.02164,2.7941,11.545,1.7894e-05,0.00044474,14928,0,11.2,0,0.02164,2.7941,1,-0.076372,0,0.30631
-0.70468,7,1.2367e+07,1,6552,1.225,87.02,0.40222,0.1311,225.09,0.77967,-341.07,9.3436e+05,9.3436e+05,0,14197,-121.88,8300,3.5894,18.611,122.06,11.416,0.01968,3.0625,11.821,1.7894e-05,0.00045367,14270,0,11.416,0,0.01968,3.0625,1,-0.081707,0,0.30493
-0.68891,7,1.2366e+07,1,6552,1.225,88.508,0.40222,0.1311,255.11,0.74769,-333.43,9.6699e+05,9.6699e+05,0,14078,-115.72,8179.3,3.5767,18.505,122.22,11.462,0.020834,3.2867,11.926,1.7894e-05,0.00045423,14152,0,11.462,0,0.020834,3.2867,1,-0.087016,0,0.30346
-0.67297,7,1.2366e+07,1,6552,1.225,85.682,0.40222,0.1311,369.76,0.82251,-325.72,9.796e+05,9.796e+05,0,15019,-113.82,8741.2,3.6064,18.765,118.31,11.202,0.023598,3.4215,11.714,1.7894e-05,0.00043906,15091,0,11.202,0,0.023598,3.4215,1,-0.092299,0,0.3019
-0.65531,7,1.2373e+07,1,6552,1.225,85.84,0.40222,0.1311,441.8,0.82528,-317.17,9.7837e+05,9.7837e+05,0,15303,-108.43,8861.7,3.6085,18.794,117.93,11.143,0.021967,3.6166,11.717,1.7894e-05,0.00043646,15375,0,11.143,0,0.021967,3.6166,1,-0.097554,0,0.30024
-0.6367,7,1.2372e+07,1,6552,1.225,86.863,0.40222,0.1311,324.4,0.78958,-308.16,9.7745e+05,9.7745e+05,0,14999,-101.89,8644.2,3.5923,18.649,118.56,11.152,0.0133,3.832,11.793,1.7894e-05,0.00043888,15071,0,11.152,0,0.0133,3.832,1,-0.10278,0,0.29849
-0.618,7,1.2367e+07,1,6552,1.225,89.819,0.40222,0.1311,72.984,0.71451,-299.11,9.7436e+05,9.7436e+05,0,14327,-93.386,8154.9,3.5608,18.378,121.93,11.284,0.0026404,4.0906,12.005,1.7894e-05,0.0004502,14400,0,11.284,0,0.0026404,4.0906,1,-0.10797,0,0.29665
-0.59909,7,1.2361e+07,1,6552,1.225,90.501,0.40222,0.1311,68.846,0.69596,-289.96,9.4505e+05,9.4505e+05,0,14209,-87.099,8061.4,3.553,18.313,122.61,11.257,0.0029504,4.3018,12.053,1.7894e-05,0.0004519,14284,0,11.257,0,0.0029504,4.3018,1,-0.11313,0,0.29472
-0.5794,7,1.2357e+07,1,6552,1.225,85.455,0.40222,0.1311,249.64,0.8237,-280.43,8.113e+05,8.113e+05,0,15726,-86.308,8989,3.6035,18.753,116.72,10.833,0.008061,4.3629,11.68,1.7894e-05,0.00042933,15796,0,10.833,0,0.008061,4.3629,1,-0.11826,0,0.2927
-0.5568,7,1.2354e+07,1,6552,1.225,90.822,0.40222,0.1311,244.81,0.66193,-269.49,8.5731e+05,8.5731e+05,0,13969,-74.24,7885,3.5354,18.155,122.59,11.124,0.0056188,4.709,12.082,1.7894e-05,0.00045193,14042,0,11.124,0,0.0056188,4.709,1,-0.12335,0,0.29059
-0.53371,7,1.2353e+07,1,6552,1.225,89.242,0.40222,0.1311,180.05,0.67142,-258.32,8.9585e+05,8.9585e+05,0,14073,-68.978,7955.8,3.5374,18.167,121.5,10.943,0.00099428,4.8567,11.974,1.7894e-05,0.00044785,14144,0,10.943,0,0.00099428,4.8567,1,-0.1284,0,0.2884
-0.51012,7,1.2354e+07,1,6552,1.225,86.91,0.40222,0.1311,148.88,0.69854,-246.9,9.5816e+05,9.5816e+05,0,14393,-64.315,8162,3.5458,18.233,119.45,10.71,-0.00090083,4.9741,11.811,1.7894e-05,0.00044001,14464,0,10.71,0,-0.00090083,4.9741,1,-0.13342,0,0.28611
-0.48677,7,1.2353e+07,1,6552,1.225,87.752,0.40222,0.1311,125.91,0.65631,-235.6,9.5789e+05,9.5789e+05,0,14107,-56.551,7906,3.5207,18.006,120.12,10.681,-0.0049454,5.1806,11.873,1.7894e-05,0.00044159,14179,0,10.681,0,-0.0049454,5.1806,1,-0.13839,0,0.28374
-0.46258,7,1.2353e+07,1,6552,1.225,86.51,0.40222,0.1311,52.227,0.66582,-223.89,9.7472e+05,9.7472e+05,0,14366,-50.623,8000.2,3.5174,17.967,118.61,10.509,-0.010966,5.3215,11.782,1.7894e-05,0.00043541,14438,0,10.509,0,-0.010966,5.3215,1,-0.14332,0,0.28128
-0.43762,7,1.2354e+07,1,6552,1.225,81.158,0.40222,0.1311,-27.848,0.77069,-211.81,1.0276e+06,1.0276e+06,0,15621,-48.575,8737.4,3.5538,18.264,112.48,10.068,-0.016387,5.3205,11.389,1.7894e-05,0.00041348,15692,0,10.068,0,-0.016387,5.3205,1,-0.14821,0,0.27874
-0.41213,7,1.2353e+07,1,6552,1.225,83.472,0.40222,0.1311,-134.6,0.68924,-199.47,9.7517e+05,9.7517e+05,0,14797,-38.702,8149.7,3.511,17.884,115.62,10.125,-0.023533,5.5766,11.562,1.7894e-05,0.00042393,14870,0,10.125,0,-0.023533,5.5766,1,-0.15305,0,0.27611
-0.38579,7,1.2353e+07,1,6552,1.225,82.518,0.40222,0.1311,-280.97,0.68179,-186.72,9.4986e+05,9.4986e+05,0,14794,-31.848,8093.3,3.5004,17.781,115.21,9.9671,-0.030351,5.7194,11.495,1.7894e-05,0.0004218,14865,0,9.9671,0,-0.030351,5.7194,1,-0.15785,0,0.2734
-0.35863,7,1.2354e+07,1,6552,1.225,78.032,0.40222,0.1311,-439.17,0.75631,-173.57,9.4777e+05,9.4777e+05,0,15737,-28.283,8615.7,3.525,17.978,110.8,9.5776,-0.035037,5.7247,11.161,1.7894e-05,0.00040565,15806,0,9.5776,0,-0.035037,5.7247,1,-0.16259,0,0.2706
-0.33024,7,1.2354e+07,1,6552,1.225,75.613,0.40222,0.1311,-407.39,0.78882,-159.84,1.0122e+06,1.0122e+06,0,16452,-22.288,8826.5,3.5225,17.933,108.25,9.3113,-0.031079,5.7891,10.967,1.7894e-05,0.00039455,16520,0,9.3113,0,-0.031079,5.7891,1,-0.16729,0,0.26772
-0.30241,7,1.235e+07,1,6552,1.225,75.808,0.40222,0.1311,-275.51,0.74507,-146.36,9.3399e+05,9.3399e+05,0,15961,-13.84,8452.6,3.4928,17.661,109.74,9.2244,-0.027676,5.9575,10.985,1.7894e-05,0.00039927,16028,0,9.2244,0,-0.027676,5.9575,1,-0.17194,0,0.26476
-0.27334,7,1.2349e+07,1,6552,1.225,75.163,0.40222,0.1311,-299.94,0.71354,-132.3,8.8877e+05,8.8877e+05,0,15582,-5.8691,8188.1,3.4708,17.458,110.68,9.0833,-0.031404,6.0963,10.943,1.7894e-05,0.00040205,15648,0,9.0833,0,-0.031404,6.0963,1,-0.17653,0,0.26172
-0.24348,7,1.2352e+07,1,6552,1.225,75.159,0.40222,0.1311,-339.03,0.66025,-117.84,8.888e+05,8.888e+05,0,14966,2.9792,7761.8,3.4334,17.113,111.61,8.9862,-0.034628,6.2579,10.955,1.7894e-05,0.00040535,15032,0,8.9862,0,-0.034628,6.2579,1,-0.18107,0,0.2586
-0.214,7,1.2353e+07,1,6552,1.225,76.141,0.40222,0.1311,-315.66,0.58593,-103.58,8.7057e+05,8.7057e+05,0,14082,12.7,7181.8,3.3859,16.687,113.96,8.9503,-0.037456,6.4608,11.043,1.7894e-05,0.00041339,14149,0,8.9503,0,-0.037456,6.4608,1,-0.18556,0,0.2554
-0.18448,7,1.2353e+07,1,6552,1.225,72.713,0.40222,0.1311,-341.91,0.61885,-89.289,8.5291e+05,8.5291e+05,0,14414,18.023,7345.8,3.3901,16.7,111.52,8.6302,-0.039262,6.4591,10.784,1.7894e-05,0.00040467,14480,0,8.6302,0,-0.039262,6.4591,1,-0.18999,0,0.25212
-0.15336,7,1.2351e+07,1,6552,1.225,72.348,0.40222,0.1311,-364.27,0.58653,-74.225,7.7634e+05,7.7634e+05,0,14220,26.885,7085.4,3.3594,16.426,112.59,8.4911,-0.041347,6.5899,10.754,1.7894e-05,0.00040641,14284,0,8.4911,0,-0.041347,6.5899,1,-0.19436,0,0.24877
-0.12239,7,1.2349e+07,1,6552,1.225,72.122,0.40222,0.1311,-332.92,0.53927,-59.238,7.6194e+05,7.6194e+05,0,13695,35.838,6683.1,3.3187,16.058,113.62,8.3709,-0.041964,6.7288,10.747,1.7894e-05,0.0004094,13758,0,8.3709,0,-0.041964,6.7288,1,-0.19867,0,0.24534
-0.091527,7,1.2349e+07,1,6552,1.225,69.265,0.40222,0.1311,-314.8,0.55123,-44.299,7.7368e+05,7.7368e+05,0,13797,42.132,6670.9,3.307,15.928,111.58,8.0875,-0.042913,6.7278,10.527,1.7894e-05,0.00040225,13859,0,8.0875,0,-0.042913,6.7278,1,-0.20292,0,0.24183
-0.060718,7,1.2348e+07,1,6552,1.225,67.522,0.40222,0.1311,-355.34,0.53789,-29.387,7.9781e+05,7.9781e+05,0,13605,49.522,6514.3,3.2876,15.747,111.58,7.8717,-0.049307,6.7788,10.396,1.7894e-05,0.00040131,13668,0,7.8717,0,-0.049307,6.7788,1,-0.20711,0,0.23825
-0.029301,7,1.2347e+07,1,6552,1.225,66.356,0.40222,0.1311,-480.83,0.51329,-14.182,7.7662e+05,7.7662e+05,0,13427,57.67,6287.5,3.2558,15.459,111.45,7.6871,-0.055774,6.8516,10.305,1.7894e-05,0.00039977,13489,0,7.6871,0,-0.055774,6.8516,1,-0.21124,0,0.2346
0.0021752,7,1.2347e+07,1,6552,1.225,61.555,0.40222,0.1311,-612.09,0.57588,1.0528,7.7036e+05,7.7036e+05,0,14262,62.2,6636.8,3.2683,15.531,106.88,7.2726,-0.059674,6.7112,9.9031,1.7894e-05,0.00038326,14321,0,7.2726,0,-0.059674,6.7112,1,-0.2153,0,0.23088
0.033366,7,1.2347e+07,1,6552,1.225,57.331,0.40222,0.1311,-592.02,0.62061,16.149,7.8596e+05,7.8596e+05,0,14760,67.223,6846.4,3.2767,15.571,103.75,6.8973,-0.059137,6.5891,9.5462,1.7894e-05,0.00037194,14818,0,6.8973,0,-0.059137,6.5891,1,-0.2193,0,0.22709
0.064875,7,1.235e+07,1,6552,1.225,56.824,0.40222,0.1311,-554.68,0.57306,31.399,7.3625e+05,7.3625e+05,0,14249,76.056,6455.8,3.2337,15.196,104.97,6.7562,-0.05942,6.6777,9.5069,1.7894e-05,0.00037503,14306,0,6.7562,0,-0.05942,6.6777,1,-0.22323,0,0.22323
0.09621,7,1.2354e+07,1,6552,1.225,53.159,0.40222,0.1311,-569.95,0.60608,46.566,7.1849e+05,7.1849e+05,0,14707,81.68,6589.7,3.2321,15.151,102.03,6.4138,-0.060319,6.5614,9.1829,1.7894e-05,0.00036393,14762,0,6.4138,0,-0.060319,6.5614,1,-0.22709,0,0.2193
0.12734,7,1.2356e+07,1,6552,1.225,48.712,0.40222,0.1311,-630.33,0.66183,61.631,7.3541e+05,7.3541e+05,0,15446,86.461,6862.5,3.2428,15.203,98.001,6.0199,-0.063286,6.3766,8.7769,1.7894e-05,0.00034903,15499,0,6.0199,0,-0.063286,6.3766,1,-0.23088,0,0.2153
0.15889,7,1.2354e+07,1,6552,1.225,46.507,0.40222,0.1311,-762.54,0.65887,76.903,7.1778e+05,7.1778e+05,0,15483,93.609,6753.5,3.222,15.005,96.986,5.7676,-0.071728,6.3258,8.5687,1.7894e-05,0.00034437,15535,0,5.7676,0,-0.071728,6.3258,1,-0.2346,0,0.21124
0.1905,7,1.2354e+07,1,6552,1.225,44.016,0.40222,0.1311,-900.69,0.66084,92.202,6.8856e+05,6.8856e+05,0,15564,100.49,6670.4,3.2034,14.824,95.576,5.4989,-0.077702,6.2454,8.3299,1.7894e-05,0.00033846,15614,0,5.4989,0,-0.077702,6.2454,1,-0.23825,0,0.20711
0.22188,7,1.2354e+07,1,6552,1.225,42.139,0.40222,0.1311,-981.05,0.64665,107.39,6.6787e+05,6.6787e+05,0,15417,107.91,6481.1,3.1761,14.575,95.093,5.2701,-0.081385,6.1984,8.1454,1.7894e-05,0.0003358,15466,0,5.2701,0,-0.081385,6.1984,1,-0.24183,0,0.20292
0.25331,7,1.2354e+07,1,6552,1.225,39.528,0.40222,0.1311,-1024.2,0.64999,122.6,6.4198e+05,6.4198e+05,0,15473,114.62,6403.4,3.1586,14.404,93.53,4.9954,-0.083187,6.0877,7.8849,1.7894e-05,0.0003296,15520,0,4.9954,0,-0.083187,6.0877,1,-0.24534,0,0.19867
0.28474,7,1.2354e+07,1,6552,1.225,36.836,0.40222,0.1311,-1015.5,0.65406,137.82,5.9166e+05,5.9166e+05,0,15576,121.25,6327.2,3.1396,14.217,91.593,4.717,-0.08119,5.9556,7.6076,1.7894e-05,0.00032201,15620,0,4.717,0,-0.08119,5.9556,1,-0.24877,0,0.19436
0.31566,7,1.2354e+07,1,6552,1.225,36.324,0.40222,0.1311,-944.17,0.60126,152.78,5.4725e+05,5.4725e+05,0,14941,129.9,5889.6,3.0865,13.774,93.095,4.5792,-0.08058,5.987,7.5484,1.7894e-05,0.00032611,14984,0,4.5792,0,-0.08058,5.987,1,-0.25212,0,0.18999
0.34626,7,1.2353e+07,1,6552,1.225,34.423,0.40222,0.1311,-941.02,0.58705,167.59,5.1746e+05,5.1746e+05,0,14772,137.07,5690.9,3.0563,13.51,92.72,4.3526,-0.082103,5.8965,7.3406,1.7894e-05,0.00032371,14814,0,4.3526,0,-0.082103,5.8965,1,-0.2554,0,0.18556
0.37665,7,1.235e+07,1,6552,1.225,30.606,0.40222,0.1311,-1023.9,0.63,182.3,4.8799e+05,4.8799e+05,0,15380,142.26,5838.1,3.06,13.5,89.3,3.9994,-0.084425,5.6188,6.909,1.7894e-05,0.00031039,15418,0,3.9994,0,-0.084425,5.6188,1,-0.2586,0,0.18107
0.40661,7,1.2346e+07,1,6552,1.225,30.409,0.40222,0.1311,-1008.6,0.5645,196.8,4.4877e+05,4.4877e+05,0,14497,150.95,5340,2.9988,13.008,91.454,3.8906,-0.087618,5.6646,6.8849,1.7894e-05,0.00031729,14536,0,3.8906,0,-0.087618,5.6646,1,-0.26172,0,0.17653
0.4362,7,1.2346e+07,1,6552,1.225,28.85,0.40222,0.1311,-1031.2,0.54045,211.12,4.1451e+05,4.1451e+05,0,14197,158.16,5094.6,2.9613,12.696,91.419,3.6913,-0.090606,5.574,6.6992,1.7894e-05,0.00031626,14233,0,3.6913,0,-0.090606,5.574,1,-0.26476,0,0.17194
0.46546,7,1.2349e+07,1,6552,1.225,25.263,0.40222,0.1311,-1123.9,0.58311,225.28,3.7224e+05,3.7224e+05,0,14866,163.25,5237.9,2.9641,12.679,87.823,3.3529,-0.092571,5.2561,6.2492,1.7894e-05,0.00030197,14899,0,3.3529,0,-0.092571,5.2561,1,-0.26772,0,0.16729
0.49413,7,1.2348e+07,1,6552,1.225,24.358,0.40222,0.1311,-1127.7,0.54065,239.16,3.3296e+05,3.3296e+05,0,14312,170.84,4889.7,2.9143,12.282,88.835,3.2005,-0.09597,5.2061,6.1279,1.7894e-05,0.00030473,14344,0,3.2005,0,-0.09597,5.2061,1,-0.2706,0,0.16259
0.52227,7,1.2346e+07,1,6552,1.225,23.128,0.40222,0.1311,-1130,0.50835,252.78,2.9924e+05,2.9924e+05,0,13885,177.96,4604.6,2.8702,11.932,89.307,3.0283,-0.098938,5.1146,5.9627,1.7894e-05,0.00030562,13915,0,3.0283,0,-0.098938,5.1146,1,-0.2734,0,0.15785
