"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_L","helicity","laminar_kinetic_energy","pressure","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.13812,7,9.4433e+06,1,5688,1.225,47.987,0.37528,0.023894,-36298,1.5239,-40.945,-66.849,-1.1493e+06,-1.1493e+06,0,20040,7.0427,2011.7,2.5331,8.1017,59.886,1.8182,-1.7846,8.4401,8.8179,1.7894e-05,7.9607e-05,19984,0,1.8182,0,-1.7846,8.4401,1,0.3089,0,-0.065659
-0.14622,7,9.1846e+06,1,5688,1.225,39.807,0.37528,0.023894,-15296,1.5223,-43.347,-70.771,-1.1358e+06,-1.1358e+06,0,19972,-3.5398,2155.6,2.5621,8.3243,60.836,1.5426,-1.0533,7.8014,8.0225,1.7894e-05,8.5754e-05,19916,0,1.5426,0,-1.0533,7.8014,1,0.31,0,-0.060257
-0.155,7,9.5044e+06,1,5688,1.225,33.08,0.37528,0.023894,926.22,1.5199,-45.951,-75.021,-1.0436e+06,-1.0436e+06,0,19942,-12.87,2329.1,2.6078,8.6816,62.309,1.2942,-0.38192,7.1768,7.3029,1.7894e-05,9.2711e-05,19891,0,1.2942,0,-0.38192,7.1768,1,0.311,0,-0.054838
-0.16468,7,9.89e+06,1,5688,1.225,27.02,0.37528,0.023894,12077,1.5661,-48.821,-79.707,-8.6832e+05,-8.6832e+05,0,20195,-21.801,2589.4,2.6902,9.29,64.652,1.0614,0.15673,6.4985,6.5872,1.7894e-05,0.00010024,20153,0,1.0614,0,0.15673,6.4985,1,0.31191,0,-0.049402
-0.1759,7,9.5193e+06,1,5688,1.225,21.136,0.37528,0.023894,19239,1.6741,-52.147,-85.137,-7.894e+05,-7.894e+05,0,20491,-31.011,2942.7,2.7993,10.08,67.707,0.83504,0.55858,5.7182,5.808,1.7894e-05,0.00010961,20454,0,0.83504,0,0.55858,5.7182,1,0.31273,0,-0.043951
-0.18854,7,9.4761e+06,1,5688,1.225,15.102,0.37528,0.023894,23116,1.85,-55.891,-91.251,-7.1025e+05,-7.1025e+05,0,20938,-40.789,3394.3,2.9197,10.937,71.042,0.62567,0.8093,4.7672,4.8812,1.7894e-05,0.00012028,20905,0,0.62567,0,0.8093,4.7672,1,0.31345,0,-0.038486
-0.20303,7,9.4707e+06,1,5688,1.225,9.7656,0.37528,0.023894,24816,2.0249,-60.189,-98.268,-5.5077e+05,-5.5077e+05,0,21187,-50.423,3873.9,3.0251,11.703,73.914,0.43669,0.96432,3.7274,3.8883,1.7894e-05,0.00013185,21162,0,0.43669,0,0.96432,3.7274,1,0.31407,0,-0.03301
-0.21776,7,9.2115e+06,1,5688,1.225,5.4006,0.37528,0.023894,25488,2.1579,-64.556,-105.4,-5.4444e+05,-5.4444e+05,0,21090,-59.156,4320.1,3.1054,12.309,76.213,0.26593,1.0656,2.5791,2.8465,1.7894e-05,0.00014442,21065,0,0.26593,0,1.0656,2.5791,1,0.3146,0,-0.027524
-0.23457,7,9.0379e+06,1,5688,1.225,2.8282,0.37528,0.023894,25195,2.1787,-69.539,-113.53,-2.0887e+05,-2.0887e+05,0,20696,-66.711,4657.1,3.1455,12.664,77.668,0.14941,1.1434,1.5238,2.044,1.7894e-05,0.00015745,20687,0,0.14941,0,1.1434,1.5238,1,0.31503,0,-0.022029
-0.25049,7,9.4464e+06,1,5688,1.225,1.6067,0.37528,0.023894,24988,2.1715,-74.257,-121.24,-1.3399e+05,-1.3399e+05,0,20462,-72.65,4955.6,3.1791,12.992,78.914,0.061612,1.2006,0.44231,1.5837,1.7894e-05,0.00016828,20457,0,0.061612,0,1.2006,0.44231,1,0.31537,0,-0.016528
-0.26576,7,9.0542e+06,1,5688,1.225,1.7009,0.37528,0.023894,24512,2.1197,-78.785,-128.63,-2.4775e+05,-2.4775e+05,0,20064,-77.084,5188.9,3.1984,13.23,79.845,0.022166,1.243,-0.4989,1.6207,1.7894e-05,0.00017946,20053,0,0.022166,0,1.243,-0.4989,1,0.31561,0,-0.011021
-0.28018,7,9.0139e+06,1,5688,1.225,2.6296,0.37528,0.023894,23360,2.0541,-83.061,-135.61,1.4987e+05,1.4987e+05,0,19761,-80.431,5347.9,3.2098,13.406,80.522,0.004528,1.2383,-1.3322,1.9505,1.7894e-05,0.00018773,19771,0,0.004528,0,1.2383,-1.3322,1,0.31575,0,-0.0055115
-0.29342,7,9.1952e+06,1,5688,1.225,4.3632,0.37528,0.023894,22808,2.011,-86.984,-142.01,1.7052e+05,1.7052e+05,0,19595,-82.62,5526.3,3.2294,13.64,81.534,0.025621,1.2444,-2.1366,2.5254,1.7894e-05,0.00019567,19605,0,0.025621,0,1.2444,-2.1366,1,0.3158,0,0
-0.30584,7,9.5198e+06,1,5688,1.225,6.2938,0.37528,0.023894,21781,1.9591,-90.666,-148.03,2.8317e+05,2.8317e+05,0,19415,-84.372,5640.5,3.2391,13.788,82.147,0.067473,1.2227,-2.7857,3.0686,1.7894e-05,0.00020166,19432,0,0.067473,0,1.2227,-2.7857,1,0.31575,0,0.0055115
-0.31678,7,9.6239e+06,1,5688,1.225,8.5261,0.37528,0.023894,20559,1.9334,-93.908,-153.32,3.3762e+05,3.3762e+05,0,19266,-85.382,5780,3.2537,13.957,83.021,0.13809,1.1779,-3.388,3.6037,1.7894e-05,0.00020875,19285,0,0.13809,0,1.1779,-3.388,1,0.31561,0,0.011021
-0.32619,7,9.7402e+06,1,5688,1.225,11.011,0.37528,0.023894,19686,1.8931,-96.698,-157.87,4.3808e+05,4.3808e+05,0,19110,-85.687,5860.5,3.2615,14.075,83.699,0.22237,1.1394,-3.9476,4.1234,1.7894e-05,0.00021394,19134,0,0.22237,0,1.1394,-3.9476,1,0.31537,0,0.016528
-0.33391,7,9.3631e+06,1,5688,1.225,13.472,0.37528,0.023894,18559,1.857,-98.989,-161.61,4.1572e+05,4.1572e+05,0,18938,-85.517,5942.9,3.2727,14.221,84.385,0.31803,1.0854,-4.435,4.5827,1.7894e-05,0.00021912,18961,0,0.31803,0,1.0854,-4.435,1,0.31503,0,0.022029
-0.34078,7,9.368e+06,1,5688,1.225,16.005,0.37528,0.023894,17134,1.8424,-101.02,-164.94,5.4604e+05,5.4604e+05,0,18760,-85.02,6010.1,3.2796,14.304,85.057,0.43345,1.0197,-4.8835,5.0115,1.7894e-05,0.00022451,18790,0,0.43345,0,1.0197,-4.8835,1,0.3146,0,0.027524
-0.34629,7,9.7557e+06,1,5688,1.225,18.5,0.37528,0.023894,15817,1.8106,-102.66,-167.61,5.0614e+05,5.0614e+05,0,18645,-84.158,6030.1,3.2838,14.378,85.733,0.55221,0.94503,-5.2857,5.4006,1.7894e-05,0.00022765,18674,0,0.55221,0,0.94503,-5.2857,1,0.31407,0,0.03301
-0.35068,7,9.7511e+06,1,5688,1.225,20.776,0.37528,0.023894,14064,1.7961,-103.96,-169.73,5.956e+05,5.956e+05,0,18402,-83.184,6054.5,3.2842,14.398,86.293,0.68517,0.86351,-5.6248,5.7338,1.7894e-05,0.00023312,18436,0,0.68517,0,0.86351,-5.6248,1,0.31345,0,0.038486
-0.35406,7,9.7422e+06,1,5688,1.225,23.021,0.37528,0.023894,13129,1.767,-104.96,-171.37,6.9123e+05,6.9123e+05,0,18383,-81.941,6067.6,3.286,14.445,86.577,0.82105,0.79592,-5.9335,6.0441,1.7894e-05,0.00023406,18423,0,0.82105,0,0.79592,-5.9335,1,0.31273,0,0.043951
-0.35617,7,1.0122e+07,1,5688,1.225,25.034,0.37528,0.023894,11713,1.7339,-105.59,-172.39,6.7951e+05,6.7951e+05,0,18272,-80.552,6021.3,3.2783,14.404,86.79,0.96194,0.71861,-6.1932,6.3097,1.7894e-05,0.00023531,18310,0,0.96194,0,0.71861,-6.1932,1,0.31191,0,0.049402
-0.35687,7,9.7267e+06,1,5688,1.225,26.512,0.37528,0.023894,10536,1.7036,-105.79,-172.73,6.4405e+05,6.4405e+05,0,18073,-79.283,5975.1,3.2715,14.367,87.109,1.0984,0.65126,-6.3707,6.4985,1.7894e-05,0.00023791,18110,0,1.0984,0,0.65126,-6.3707,1,0.311,0,0.054838
-0.35652,7,9.3344e+06,1,5688,1.225,27.665,0.37528,0.023894,9284.9,1.667,-105.69,-172.56,6.3781e+05,6.3781e+05,0,17831,-78.025,5874.6,3.2561,14.253,87.278,1.2311,0.57736,-6.501,6.6425,1.7894e-05,0.00023957,17868,0,1.2311,0,0.57736,-6.501,1,0.31,0,0.060257
-0.35477,7,9.713e+06,1,5688,1.225,28.768,0.37528,0.023894,8098.8,1.6346,-105.17,-171.71,7.0158e+05,7.0158e+05,0,17720,-76.403,5800.6,3.2408,14.138,87.164,1.3719,0.50685,-6.6165,6.7771,1.7894e-05,0.00024001,17761,0,1.3719,0,0.50685,-6.6165,1,0.3089,0,0.065659
-0.35136,7,9.2912e+06,1,5688,1.225,29.7,0.37528,0.023894,6956.6,1.5908,-104.16,-170.06,5.9661e+05,5.9661e+05,0,17465,-74.462,5673.7,3.2223,14.002,87.262,1.5042,0.44454,-6.7078,6.8896,1.7894e-05,0.00024098,17500,0,1.5042,0,0.44454,-6.7078,1,0.30771,0,0.07104
-0.34699,7,9.5275e+06,1,5688,1.225,29.826,0.37528,0.023894,6072.5,1.554,-102.86,-167.94,7.2223e+05,7.2223e+05,0,17298,-73.039,5550.6,3.2002,13.826,86.952,1.6209,0.38767,-6.7004,6.9055,1.7894e-05,0.00024032,17341,0,1.6209,0,0.38767,-6.7004,1,0.30642,0,0.076399
-0.34056,7,9.3343e+06,1,5688,1.225,30.008,0.37528,0.023894,5215.5,1.5133,-100.96,-164.83,5.6429e+05,5.6429e+05,0,17054,-70.952,5394.4,3.1752,13.628,86.781,1.7373,0.33569,-6.6978,6.9286,1.7894e-05,0.00023992,17088,0,1.7373,0,0.33569,-6.6978,1,0.30504,0,0.081735
-0.33297,7,9.365e+06,1,5688,1.225,29.672,0.37528,0.023894,4280.6,1.4671,-98.709,-161.16,4.17e+05,4.17e+05,0,16743,-69.038,5202.7,3.1449,13.387,86.467,1.8327,0.28282,-6.6358,6.8911,1.7894e-05,0.00023894,16769,0,1.8327,0,0.28282,-6.6358,1,0.30357,0,0.087046
-0.32439,7,9.2633e+06,1,5688,1.225,28.894,0.37528,0.023894,3640.7,1.4289,-96.165,-157,5.6821e+05,5.6821e+05,0,16544,-67.271,5052.6,3.1182,13.174,86.137,1.92,0.23983,-6.5173,6.7998,1.7894e-05,0.00023793,16579,0,1.92,0,0.23983,-6.5173,1,0.302,0,0.092331
-0.31475,7,8.8312e+06,1,5688,1.225,27.653,0.37528,0.023894,2938.5,1.3937,-93.308,-152.34,6.3842e+05,6.3842e+05,0,16259,-65.655,4872.1,3.085,12.9,85.684,1.9849,0.19881,-6.3443,6.6515,1.7894e-05,0.00023692,16299,0,1.9849,0,0.19881,-6.3443,1,0.30034,0,0.097588
-0.30366,7,9.2463e+06,1,5688,1.225,26.521,0.37528,0.023894,2506.1,1.3547,-90.02,-146.97,4.3071e+05,4.3071e+05,0,16003,-63.499,4680.5,3.0507,12.623,85.149,2.0466,0.17029,-6.1795,6.5134,1.7894e-05,0.00023471,16030,0,2.0466,0,0.17029,-6.1795,1,0.29859,0,0.10281
-0.29202,7,9.3012e+06,1,5688,1.225,24.893,0.37528,0.023894,1954.9,1.321,-86.571,-141.34,4.4588e+05,4.4588e+05,0,15727,-61.678,4492.1,3.0166,12.346,84.636,2.0773,0.1361,-5.9537,6.3087,1.7894e-05,0.00023264,15756,0,2.0773,0,0.1361,-5.9537,1,0.29675,0,0.10801
-0.28011,7,9.6469e+06,1,5688,1.225,23.019,0.37528,0.023894,1671.8,1.2898,-83.039,-135.57,3.9597e+05,3.9597e+05,0,15548,-60.02,4322.3,2.984,12.083,83.965,2.0909,0.11778,-5.6888,6.0632,1.7894e-05,0.00022934,15575,0,2.0909,0,0.11778,-5.6888,1,0.29482,0,0.11317
-0.26808,7,9.5034e+06,1,5688,1.225,20.978,0.37528,0.023894,1136.1,1.2511,-79.472,-129.75,3.6118e+05,3.6118e+05,0,15247,-58.494,4122.4,2.947,11.791,83.4,2.0809,0.089605,-5.3956,5.7851,1.7894e-05,0.00022677,15271,0,2.0809,0,0.089605,-5.3956,1,0.2928,0,0.1183
-0.25595,7,9.2196e+06,1,5688,1.225,18.73,0.37528,0.023894,907.2,1.2155,-75.877,-123.88,2.5408e+05,2.5408e+05,0,14924,-57.148,3921.8,2.9081,11.484,82.736,2.0434,0.075511,-5.0629,5.4622,1.7894e-05,0.00022406,14942,0,2.0434,0,0.075511,-5.0629,1,0.2907,0,0.12339
-0.24418,7,9.1447e+06,1,5688,1.225,16.392,0.37528,0.023894,774.55,1.188,-72.386,-118.18,1.4187e+05,1.4187e+05,0,14623,-55.994,3735.8,2.8704,11.184,82.077,1.9849,0.065431,-4.7007,5.1047,1.7894e-05,0.00022137,14632,0,1.9849,0,0.065431,-4.7007,1,0.2885,0,0.12845
-0.23327,7,9.2035e+06,1,5688,1.225,14.063,0.37528,0.023894,670.17,1.16,-69.152,-112.9,1.8466e+05,1.8466e+05,0,14309,-55.089,3560.4,2.8345,10.904,81.506,1.9034,0.059227,-4.3181,4.7218,1.7894e-05,0.00021911,14322,0,1.9034,0,0.059227,-4.3181,1,0.28621,0,0.13346
-0.22339,7,9.2372e+06,1,5688,1.225,11.855,0.37528,0.023894,449.64,1.1357,-66.224,-108.12,1.2193e+05,1.2193e+05,0,14069,-54.369,3387.6,2.7986,10.624,80.876,1.8024,0.045728,-3.9296,4.3273,1.7894e-05,0.00021542,14078,0,1.8024,0,0.045728,-3.9296,1,0.28384,0,0.13844
-0.21435,7,8.8297e+06,1,5688,1.225,9.7091,0.37528,0.023894,521.98,1.1152,-63.543,-103.74,53935,53935,0,13839,-53.834,3232.5,2.7626,10.344,80.117,1.6813,0.049263,-3.5214,3.9054,1.7894e-05,0.00021205,13843,0,1.6813,0,0.049263,-3.5214,1,0.28138,0,0.14337
-0.20649,7,9.4487e+06,1,5688,1.225,7.764,0.37528,0.023894,453.1,1.0902,-61.213,-99.939,1590.8,1590.8,0,13583,-53.449,3074.5,2.7269,10.074,79.477,1.5414,0.047099,-3.1164,3.4802,1.7894e-05,0.00020882,13583,0,1.5414,0,0.047099,-3.1164,1,0.27883,0,0.14826
-0.19994,7,9.974e+06,1,5688,1.225,5.8694,0.37528,0.023894,469.14,1.0651,-59.273,-96.772,38040,38040,0,13323,-53.404,2908.6,2.6884,9.7852,78.739,1.3661,0.045119,-2.6773,3.0088,1.7894e-05,0.0002048,13326,0,1.3661,0,0.045119,-2.6773,1,0.2762,0,0.1531
-0.1946,7,1.0064e+07,1,5688,1.225,4.2893,0.37528,0.023894,504.56,1.05,-57.69,-94.188,-1.0201e+05,-1.0201e+05,0,13083,-53.401,2773.7,2.6543,9.5265,78.014,1.1854,0.04836,-2.2546,2.5508,1.7894e-05,0.00020166,13075,0,1.1854,0,0.04836,-2.2546,1,0.27349,0,0.1579
-0.19084,7,1.0189e+07,1,5688,1.225,2.9732,0.37528,0.023894,603.55,1.0364,-56.575,-92.367,-41566,-41566,0,12864,-53.602,2644,2.6222,9.2846,77.472,0.99047,0.05477,-1.841,2.0967,1.7894e-05,0.00019857,12861,0,0.99047,0,0.05477,-1.841,1,0.27069,0,0.16265
-0.18852,7,1.0375e+07,1,5688,1.225,1.8416,0.37528,0.023894,627.64,1.0226,-55.887,-91.243,-54524,-54524,0,12640,-54.045,2522.4,2.5893,9.041,76.733,0.76614,0.056675,-1.4027,1.6222,1.7894e-05,0.00019534,12636,0,0.76614,0,0.056675,-1.4027,1,0.26781,0,0.16735
-0.18747,7,1.011e+07,1,5688,1.225,1.0199,0.37528,0.023894,588.16,1.0037,-55.575,-90.735,-35863,-35863,0,12335,-54.555,2395.6,2.5557,8.7997,76.178,0.52916,0.054196,-0.98712,1.1781,1.7894e-05,0.00019303,12333,0,0.52916,0,0.054196,-0.98712,1,0.26485,0,0.172
-0.18748,7,9.9362e+06,1,5688,1.225,0.51266,0.37528,0.023894,809.22,0.99742,-55.578,-90.74,-1.1166e+05,-1.1166e+05,0,12184,-55.065,2291.7,2.5266,8.5837,75.596,0.29808,0.07118,-0.60294,0.76004,1.7894e-05,0.00018944,12175,0,0.29808,0,0.07118,-0.60294,1,0.26181,0,0.17659
-0.18908,7,1.0288e+07,1,5688,1.225,0.24588,0.37528,0.023894,923.78,0.98511,-56.054,-91.517,-67254,-67254,0,11976,-55.808,2189,2.4976,8.3768,75.061,0.048377,0.07866,-0.22064,0.54899,1.7894e-05,0.00018654,11970,0,0.048377,0,0.07866,-0.22064,1,0.25869,0,0.18114
-0.1919,7,9.9952e+06,1,5688,1.225,0.24531,0.37528,0.023894,1186,0.96866,-56.889,-92.881,-88672,-88672,0,11722,-56.644,2083,2.465,8.1493,74.415,-0.22953,0.099862,0.17655,0.57639,1.7894e-05,0.0001839,11715,0,-0.22953,0,0.099862,0.17655,1,0.25549,0,0.18562
-0.19553,7,1.046e+07,1,5688,1.225,0.49105,0.37528,0.023894,1223.9,0.96755,-57.965,-94.637,-1.6252e+05,-1.6252e+05,0,11595,-57.474,2008.4,2.4422,7.9824,74.017,-0.48698,0.10103,0.52195,0.7459,1.7894e-05,0.00018135,11581,0,-0.48698,0,0.10103,0.52195,1,0.25221,0,0.19005
-0.20046,7,1.0301e+07,1,5688,1.225,1.0343,0.37528,0.023894,1245.2,0.95292,-59.428,-97.025,-1.4523e+05,-1.4523e+05,0,11405,-58.393,1917.6,2.4126,7.7814,73.4,-0.7851,0.10408,0.88713,1.1957,1.7894e-05,0.00017857,11392,0,-0.7851,0,0.10408,0.88713,1,0.24885,0,0.19443
-0.20625,7,1.0328e+07,1,5688,1.225,1.7682,0.37528,0.023894,1480.6,0.95417,-61.144,-99.827,-1.5132e+05,-1.5132e+05,0,11282,-59.376,1849.3,2.393,7.638,73.167,-1.0659,0.11988,1.2042,1.6163,1.7894e-05,0.00017646,11270,0,-1.0659,0,0.11988,1.2042,1,0.24542,0,0.19874
-0.21288,7,1.0325e+07,1,5688,1.225,2.736,0.37528,0.023894,1633.3,0.94971,-63.107,-103.03,-1.7742e+05,-1.7742e+05,0,11147,-60.371,1784.7,2.3696,7.4753,72.669,-1.3595,0.13172,1.5206,2.0462,1.7894e-05,0.00017457,11132,0,-1.3595,0,0.13172,1.5206,1,0.24192,0,0.20299
-0.2203,7,1.0287e+07,1,5688,1.225,3.8547,0.37528,0.023894,1672.4,0.95039,-65.307,-106.62,-2.5639e+05,-2.5639e+05,0,11060,-61.452,1720.1,2.3501,7.3368,72.385,-1.6508,0.13435,1.8039,2.4503,1.7894e-05,0.00017179,11037,0,-1.6508,0,0.13435,1.8039,1,0.23834,0,0.20718
-0.22834,7,1.0313e+07,1,5688,1.225,5.1498,0.37528,0.023894,1780.7,0.94596,-67.691,-110.52,-2.7199e+05,-2.7199e+05,0,10953,-62.541,1659.4,2.3286,7.1902,71.992,-1.9465,0.13998,2.073,2.848,1.7894e-05,0.00016959,10929,0,-1.9465,0,0.13998,2.073,1,0.23469,0,0.21131
-0.23726,7,1.0542e+07,1,5688,1.225,6.6837,0.37528,0.023894,1793.1,0.93868,-70.336,-114.83,-2.6162e+05,-2.6162e+05,0,10896,-63.652,1606,2.3066,7.0442,71.501,-2.2546,0.13894,2.3463,3.2575,1.7894e-05,0.00016732,10872,0,-2.2546,0,0.13894,2.3463,1,0.23096,0,0.21538
-0.24642,7,1.1215e+07,1,5688,1.225,8.2255,0.37528,0.023894,1688.5,0.93647,-73.052,-119.27,-2.8703e+05,-2.8703e+05,0,10855,-64.827,1565.6,2.2933,6.9544,71.235,-2.5456,0.13794,2.5739,3.6229,1.7894e-05,0.00016517,10829,0,-2.5456,0,0.13794,2.5739,1,0.22717,0,0.21937
-0.25597,7,1.1671e+07,1,5688,1.225,9.8508,0.37528,0.023894,1598.5,0.93199,-75.881,-123.89,-2.2277e+05,-2.2277e+05,0,10741,-66.03,1521.9,2.2782,6.8554,71.091,-2.8333,0.13194,2.7795,3.9714,1.7894e-05,0.00016427,10721,0,-2.8333,0,0.13194,2.7795,1,0.2233,0,0.2233
-0.26515,7,1.1665e+07,1,5688,1.225,11.348,0.37528,0.023894,1404.3,0.93064,-78.603,-128.33,-2.8674e+05,-2.8674e+05,0,10755,-67.255,1499.2,2.2725,6.8177,71.136,-3.0902,0.11608,2.94,4.267,1.7894e-05,0.00016303,10730,0,-3.0902,0,0.11608,2.94,1,0.21937,0,0.22717
-0.2742,7,1.0734e+07,1,5688,1.225,12.714,0.37528,0.023894,1278,0.93358,-81.286,-132.71,-3.3247e+05,-3.3247e+05,0,10737,-68.572,1487.4,2.274,6.8242,71.443,-3.3215,0.10683,3.0637,4.52,1.7894e-05,0.00016293,10706,0,-3.3215,0,0.10683,3.0637,1,0.21538,0,0.23096
-0.28385,7,1.033e+07,1,5688,1.225,14.076,0.37528,0.023894,1211.8,0.94031,-84.148,-137.38,-3.434e+05,-3.434e+05,0,10732,-70.072,1472.8,2.2744,6.8203,71.675,-3.5518,0.10049,3.1653,4.7587,1.7894e-05,0.00016215,10700,0,-3.5518,0,0.10049,3.1653,1,0.21131,0,0.23469
-0.29332,7,1.0711e+07,1,5688,1.225,15.085,0.37528,0.023894,1132.7,0.95202,-86.954,-141.97,-3.2809e+05,-3.2809e+05,0,10797,-71.869,1470.9,2.2808,6.8518,72.138,-3.7291,0.09545,3.219,4.9272,1.7894e-05,0.00016167,10768,0,-3.7291,0,0.09545,3.219,1,0.20718,0,0.23834
-0.30202,7,1.0706e+07,1,5688,1.225,15.775,0.37528,0.023894,963.01,0.96924,-89.534,-146.18,-2.8195e+05,-2.8195e+05,0,10886,-73.759,1492.7,2.2984,6.9557,72.869,-3.8655,0.08158,3.2319,5.0392,1.7894e-05,0.00016244,10861,0,-3.8655,0,0.08158,3.2319,1,0.20299,0,0.24192
-0.31109,7,1.07e+07,1,5688,1.225,16.305,0.37528,0.023894,837.97,0.98861,-92.222,-150.57,-4.1169e+05,-4.1169e+05,0,10891,-75.917,1510.8,2.3169,7.0643,73.715,-3.9873,0.072837,3.2164,5.1234,1.7894e-05,0.00016383,10854,0,-3.9873,0,0.072837,3.2164,1,0.19874,0,0.24542
-0.3205,7,1.0981e+07,1,5688,1.225,16.682,0.37528,0.023894,623.93,1.0111,-95.011,-155.12,-4.0567e+05,-4.0567e+05,0,11009,-78.329,1536.1,2.3364,7.1779,74.488,-4.0862,0.055945,3.186,5.1818,1.7894e-05,0.00016423,10972,0,-4.0862,0,0.055945,3.186,1,0.19443,0,0.24885
-0.3291,7,1.0984e+07,1,5688,1.225,16.661,0.37528,0.023894,564.69,1.0386,-97.561,-159.28,-3.254e+05,-3.254e+05,0,11076,-80.9,1573.1,2.3619,7.3295,75.595,-4.1341,0.047825,3.1154,5.1768,1.7894e-05,0.00016647,11048,0,-4.1341,0,0.047825,3.1154,1,0.19005,0,0.25221
-0.33842,7,1.0481e+07,1,5688,1.225,16.446,0.37528,0.023894,475.15,1.07,-100.32,-163.79,-2.9821e+05,-2.9821e+05,0,11157,-83.878,1623.9,2.3962,7.5431,76.937,-4.1586,0.043499,3.0231,5.1415,1.7894e-05,0.00016901,11131,0,-4.1586,0,0.043499,3.0231,1,0.18562,0,0.25549
-0.34691,7,1.0367e+07,1,5688,1.225,15.704,0.37528,0.023894,59.622,1.1137,-102.84,-167.9,-3.8603e+05,-3.8603e+05,0,11373,-87.136,1712.5,2.4452,7.8552,78.647,-4.108,0.020342,2.8854,5.0202,1.7894e-05,0.00017239,11340,0,-4.108,0,0.020342,2.8854,1,0.18114,0,0.25869
-0.35666,7,1.0295e+07,1,5688,1.225,14.759,0.37528,0.023894,127.27,1.1653,-105.73,-172.62,-3.2052e+05,-3.2052e+05,0,11481,-90.974,1791.6,2.4891,8.1284,80.285,-4.0265,0.013609,2.7255,4.8622,1.7894e-05,0.00017636,11454,0,-4.0265,0,0.013609,2.7255,1,0.17659,0,0.26181
-0.36589,7,1.0339e+07,1,5688,1.225,13.463,0.37528,0.023894,186.2,1.223,-108.47,-177.09,-4.2315e+05,-4.2315e+05,0,11593,-95.005,1895.1,2.5395,8.4507,82.096,-3.8835,0.015407,2.5354,4.6379,1.7894e-05,0.00018177,11557,0,-3.8835,0,0.015407,2.5354,1,0.172,0,0.26485
-0.37514,7,1.0763e+07,1,5688,1.225,11.9,0.37528,0.023894,-119.53,1.2885,-111.21,-181.57,-3.9521e+05,-3.9521e+05,0,11829,-99.311,2020,2.5957,8.8179,84.132,-3.6793,-0.0015873,2.3218,4.3507,1.7894e-05,0.00018694,11796,0,-3.6793,0,-0.0015873,2.3218,1,0.16735,0,0.26781
-0.38575,7,1.0307e+07,1,5688,1.225,10.258,0.37528,0.023894,-202.4,1.3595,-114.36,-186.7,-2.8736e+05,-2.8736e+05,0,11867,-104.1,2152.8,2.656,9.2225,86.353,-3.4451,-0.0099635,2.0898,4.0294,1.7894e-05,0.00019456,11844,0,-3.4451,0,-0.0099635,2.0898,1,0.16265,0,0.27069
-0.39633,7,1.0515e+07,1,5688,1.225,8.3795,0.37528,0.023894,-10.625,1.4409,-117.49,-191.82,-3.354e+05,-3.354e+05,0,12050,-109.11,2301.2,2.7127,9.5979,88.39,-3.1275,-0.0050549,1.8339,3.6256,1.7894e-05,0.00020127,12023,0,-3.1275,0,-0.0050549,1.8339,1,0.1579,0,0.27349
-0.40811,7,1.0399e+07,1,5688,1.225,6.7671,0.37528,0.023894,-22.097,1.5062,-120.98,-197.52,-2.0836e+05,-2.0836e+05,0,12165,-114.22,2434.3,2.7593,9.9144,90.164,-2.8187,-0.0028886,1.5952,3.2388,1.7894e-05,0.00020801,12149,0,-2.8187,0,-0.0028886,1.5952,1,0.1531,0,0.2762
-0.41959,7,1.0835e+07,1,5688,1.225,5.1442,0.37528,0.023894,119.16,1.5769,-124.39,-203.08,-1.5959e+05,-1.5959e+05,0,12255,-119.24,2599.7,2.8112,10.278,91.899,-2.4549,0.010153,1.3434,2.7986,1.7894e-05,0.00021634,12243,0,-2.4549,0,0.010153,1.3434,1,0.14826,0,0.27883
-0.43211,7,1.0636e+07,1,5688,1.225,3.6635,0.37528,0.023894,-317.57,1.6353,-128.1,-209.14,-2.3782e+05,-2.3782e+05,0,12295,-124.44,2766.5,2.8614,10.647,93.905,-2.0515,-0.015331,1.089,2.323,1.7894e-05,0.00022642,12276,0,-2.0515,0,-0.015331,1.089,1,0.14337,0,0.28138
-0.44445,7,1.0286e+07,1,5688,1.225,2.2671,0.37528,0.023894,-383.7,1.707,-131.76,-215.11,-3.3775e+05,-3.3775e+05,0,12528,-129.49,2972.6,2.9187,11.072,95.802,-1.5596,-0.026025,0.81164,1.7592,1.7894e-05,0.00023446,12501,0,-1.5596,0,-0.026025,0.81164,1,0.13844,0,0.28384
-0.45794,7,1.0249e+07,1,5688,1.225,1.2444,0.37528,0.023894,-403.61,1.7612,-135.76,-221.64,3009.9,3009.9,0,12532,-134.51,3168.9,2.9694,11.466,97.739,-1.0544,-0.031449,0.54386,1.2367,1.7894e-05,0.000246,12534,0,-1.0544,0,-0.031449,0.54386,1,0.13346,0,0.28621
